name,Return,α,β,σu,σr
فلامي,161.07142857142858,0.8941135577278294,0.5978848881881323,14.582090351453646,15.569627427663743
فلوله,4.355871886120997,0.4378505308098172,0.3823778267580461,14.518413830200187,14.91767843741941
فمراد,34.33738034088256,2.6106340695103825,0.5830549485351502,19.199872367649945,19.98587538189443
فملي,8.033613445378151,-1.0314319481473673,1.2606329442631297,12.156646581024953,16.50069902676501
فن آوا,6.640944881889764,0.7721379180734511,0.2010063737467508,16.796097262727425,16.90874365320511
فنرژي,3.2944422546314547,2.416800674479339,-0.06303754793077816,17.90505535048043,17.924121572816905
فنوال,19.753854940034266,0.8152334767522255,0.8916902435785186,13.743896760696025,15.895385273056927
فنورد,51.67700875099443,1.7694630039816341,0.4964659142366156,12.450625731569504,13.25104123466205
فوكا,12.77498388136686,7.636426989427542,0.4685749606130826,26.677670589756726,27.310195896370352
فولاد,8.104633003643935,-0.6935790888277807,1.257741876100837,8.951119980308516,14.31389329187444
فولاي,17.64100744945016,0.4906664165273316,0.8503593228409595,15.844098660230916,17.842082727667172
فولاژ,6.093815513626835,-1.078862188539267,1.1165133622798562,11.893878473778564,15.995214261810938
فيروزا,1.0578809361950083,0.38353806300435733,0.03933220345954519,1.4301848012073508,1.5387997587670423
فپنتا,271.4117647058824,2.956801657857218,0.2616163744031784,12.086063129605312,12.309380962037013
قاسم,0.22381880175353142,1.6947049319300076,0.6390249955074343,21.015651586670664,22.2009655948732
قثابت,195.71081677704194,2.820183249006046,0.5619012815166626,17.368202319101606,18.090314523323492
قجام,6.509672880759761,5.465185460552447,0.4929711713236307,22.16691595561645,22.78767904888786
قزوين,32.855421686746986,1.9056933166909138,0.4501181663403814,19.886505303550887,20.303653682876842
قشكر,43.08247422680412,2.7961274484083427,0.5482708113511026,20.950844003960345,21.517543492425272
قشهد,9.46,0.21207224089322874,0.2691758561023458,16.684438884432105,16.860892862095632
قشير,6.200748847926267,2.8297068593355577,0.18429833676730897,25.314861201969002,25.382381821640255
قصفها,133.90124359912215,2.7900896494254983,0.6778504377047043,20.038227010463036,20.950988832004345
قلرست,15.668887408394404,-1.7387120185610005,0.6579846829324141,16.666848104045727,17.765631972236786
قمرو,67.04029304029304,0.7925492264165502,0.4483797274369517,17.942638012581135,18.400053193998524
قنيشا,103.06122448979592,1.5904667412239542,0.6602615573314687,18.83482324391406,19.742026859584822
قهكمت,35.27563576702215,0.16234460319788419,0.5054008158113603,17.230884527183502,17.806044200840223
قپيرا,33.90748898678414,0.19818846726365758,0.4161189292346764,14.798448473393739,15.255155320680322
قچار,38.362797092909055,1.6412607007890043,0.5571383437962171,17.51387323159646,18.43252929433715
كابگن,7.984375,1.5607270905616888,0.45869633667330517,19.41457518459953,20.036422286351364
كاذر,51.39099859353024,1.0977008247038034,0.7050761279891664,15.820515155539498,17.04265550393692
كاردان,20.508282476024412,0.001577816486265038,0.917407690229173,4.020035684943717,11.613416712583602
كاريس,15.995753715498939,0.23675338207111765,0.886462095028459,3.95220732867275,10.176089815222863
كازرو,5.623150565709312,1.2296592328794802,0.523258338770612,20.599216028073474,21.099931589263623
كاسپين,0.5039714058776807,0.10842700063104121,0.5655472250809194,11.157562833187168,13.006956127643395
كاما,61.62615101289134,1.3345086628256533,1.2402515522799271,17.95960492116833,21.04860061328311
كاوه,7.486116394066185,0.696722167562302,1.0416306114982739,14.272422848621357,20.35693125313193
كايتا,1.6471428571428572,7.274033345860585,-0.017652174121881133,24.323785869563896,24.324800431873896
كبافق,4.172052401746725,2.226186531351082,0.5284029692957825,19.11093158172296,19.709187750272452
كترام,91.72727272727273,1.6711297970517194,0.8427180235528801,21.878376257523737,23.16883058848927
كتوكا,31.977300169041296,1.7723397555316969,1.0188422333464506,17.18438665120292,20.88202933016625
كحافظ,11.71111111111111,2.643166562855972,0.1427778130092971,16.99947780401438,17.055931228863304
كخاك,10.245689655172415,-0.02662347245499401,0.8919991908005204,14.209766619447564,16.255626344232212
